Date,^KS11,^N225,^BVSP,^DJI,^FTSE,^RUT,NQ=F,^GSPC,^BSESN,^FCHI,^GDAXI,^HSI,^MXX,^STOXX50E,^STI,^TWII,^AXJO,^GSPTSE
2025-01-08,2521.050048828125,39981.05859375,119625.0,42635.19921875,8251.0,2238.9599609375,21360.75,5918.25,78148.4921875,7452.419921875,20329.939453125,19279.83984375,49634.26171875,4996.39013671875,3886.97998046875,23407.330078125,8349.099609375,25051.69921875
2025-01-09,2521.89990234375,39605.08984375,119781.0,42635.19921875,8319.7001953125,2238.9599609375,21301.5,5918.25,77620.2109375,7490.27978515625,20317.099609375,19240.890625,49807.9609375,5017.91015625,3862.60009765625,23081.130859375,8329.2001953125,25073.400390625
2025-01-10,2515.780029296875,39190.3984375,118856.0,41938.44921875,8248.5,2189.22998046875,21016.0,5827.0400390625,77378.90625,7431.0400390625,20214.7890625,19064.2890625,49596.69921875,4977.259765625,3801.56005859375,23011.859375,8294.099609375,24767.69921875
2025-01-13,2489.56005859375,39190.3984375,119007.0,42297.12109375,8224.2001953125,2194.39990234375,20947.25,5836.22021484375,76330.0078125,7408.64013671875,20132.849609375,18874.140625,49829.96875,4954.2099609375,3791.699951171875,22488.330078125,8191.89990234375,24536.30078125
2025-01-14,2497.39990234375,38474.30078125,119299.0,42518.28125,8201.5,2219.239990234375,20919.5,5842.91015625,76499.6328125,7423.669921875,20271.330078125,19219.779296875,49844.0,4980.47021484375,3788.77001953125,22797.51953125,8231.0,24588.599609375
2025-01-15,2496.81005859375,38444.578125,122650.0,43221.55078125,8301.099609375,2263.2900390625,21400.25,5949.91015625,76724.078125,7474.58984375,20574.6796875,19286.0703125,50242.83984375,5032.31005859375,3772.580078125,22514.5703125,8213.2998046875,24789.30078125
2025-01-16,2527.489990234375,38572.6015625,121234.0,43153.12890625,8391.900390625,2266.7900390625,21249.75,5937.33984375,77042.8203125,7634.740234375,20655.390625,19522.890625,49948.1484375,5106.93017578125,3801.1298828125,23025.099609375,8327.0,24846.19921875
2025-01-17,2523.550048828125,38451.4609375,122350.0,43487.828125,8505.2001953125,2275.8798828125,21594.75,5996.66015625,76619.328125,7709.75,20903.390625,19584.060546875,49940.890625,5148.2998046875,3810.780029296875,23148.080078125,8310.400390625,25067.900390625
2025-01-20,2520.050048828125,38902.5,122543.0,43487.828125,8520.5,2275.8798828125,21594.75,5996.66015625,77073.4375,7733.5,20990.310546875,19925.810546875,50201.3203125,5164.43994140625,3807.969970703125,23266.8203125,8402.0,25130.80078125
2025-01-21,2518.030029296875,39027.98046875,123338.0,44025.80859375,8548.2998046875,2317.969970703125,21709.5,6049.240234375,75838.359375,7770.9501953125,21042.0,20106.55078125,50450.26171875,5165.9599609375,3795.3701171875,23300.009765625,8420.2998046875,25281.599609375
2025-01-22,2547.06005859375,39646.25,122972.0,44156.73046875,8545.099609375,2303.719970703125,22000.5,6086.3701171875,76404.9921875,7837.39990234375,21254.26953125,19778.76953125,50944.578125,5205.830078125,3781.2099609375,23525.41015625,8429.7998046875,25311.5
2025-01-23,2515.489990234375,39958.87109375,122483.0,44565.0703125,8565.2001953125,2314.60009765625,22038.25,6118.7099609375,76520.3828125,7892.60986328125,21411.529296875,19700.560546875,51054.91015625,5217.5,3806.570068359375,23525.41015625,8378.7001953125,25434.099609375
2025-01-24,2536.800048828125,39931.98046875,122447.0,44424.25,8502.400390625,2307.739990234375,21911.25,6101.240234375,76190.4609375,7927.6201171875,21394.9296875,20066.189453125,51357.30859375,5219.3701171875,3804.260009765625,23525.41015625,8408.900390625,25468.5
2025-01-27,2536.800048828125,39565.80078125,124862.0,44713.578125,8503.7001953125,2284.02001953125,21258.5,6012.27978515625,75366.171875,7906.580078125,21282.1796875,20197.76953125,51687.44921875,5188.4501953125,3796.7099609375,23525.41015625,8408.900390625,25289.19921875
2025-01-28,2536.800048828125,39016.87109375,124056.0,44850.3515625,8533.900390625,2288.860107421875,21581.75,6067.7001953125,75901.40625,7897.3701171875,21430.580078125,20225.109375,51535.9609375,5195.7099609375,3801.070068359375,23525.41015625,8399.099609375,25419.5
2025-01-29,2536.800048828125,39414.78125,123432.0,44713.51953125,8557.7998046875,2283.10009765625,21523.25,6039.31005859375,76532.9609375,7872.47998046875,21637.529296875,20225.109375,51555.78125,5230.66015625,3801.070068359375,23525.41015625,8447.0,25473.30078125
2025-01-30,2536.800048828125,39513.96875,126913.0,44882.12890625,8646.900390625,2307.449951171875,21624.75,6071.169921875,76759.8125,7941.64013671875,21727.19921875,20225.109375,52050.25,5282.2099609375,3801.070068359375,23525.41015625,8550.099609375,25808.30078125
2025-01-31,2517.3701171875,39572.48828125,126135.0,44544.66015625,8674.0,2287.68994140625,21589.25,6040.52978515625,77500.5703125,7950.169921875,21732.05078125,20225.109375,51209.53125,5286.8701171875,3855.820068359375,23525.41015625,8532.2998046875,25533.099609375
2025-02-03,2453.949951171875,38520.08984375,125970.0,44421.91015625,8583.599609375,2258.419921875,21405.0,5994.56982421875,77186.7421875,7854.919921875,21428.240234375,20217.259765625,51209.53125,5217.91015625,3826.469970703125,22694.7109375,8379.400390625,25241.80078125
2025-02-04,2481.68994140625,38798.37109375,125147.0,44556.0390625,8570.7998046875,2290.2099609375,21670.25,6037.8798828125,78583.8125,7906.39990234375,21505.69921875,20789.9609375,51889.75,5264.58984375,3823.010009765625,22793.9609375,8374.0,25279.400390625
2025-02-05,2509.27001953125,38831.48046875,125534.0,44873.28125,8623.2998046875,2316.22998046875,21763.0,6061.47998046875,78271.28125,7891.68017578125,21585.9296875,20597.08984375,51570.19140625,5271.1201171875,3815.3701171875,23161.580078125,8416.900390625,25569.80078125
2025-02-06,2536.75,39066.53125,126225.0,44747.62890625,8727.2998046875,2307.1201171875,21871.75,6083.56982421875,78058.15625,8007.6201171875,21902.419921875,20891.619140625,52674.7890625,5356.6298828125,3830.419921875,23316.599609375,8520.7001953125,25534.5
2025-02-07,2521.919921875,38787.01953125,124619.0,44303.3984375,8700.5,2279.7099609375,21590.75,6025.990234375,77860.1875,7973.02978515625,21787.0,21133.5390625,52817.75,5325.39990234375,3861.419921875,23478.26953125,8511.400390625,25442.900390625
2025-02-10,2521.27001953125,38801.171875,125572.0,44470.41015625,8767.7998046875,2287.93994140625,21846.5,6066.43994140625,77311.796875,8006.22021484375,21911.740234375,21521.98046875,52928.12109375,5358.2998046875,3875.1298828125,23252.140625,8482.7998046875,25658.900390625
2025-02-11,2539.050048828125,38801.171875,126522.0,44593.6484375,8777.400390625,2275.699951171875,21786.75,6068.5,76293.6015625,8028.89990234375,22037.830078125,21294.859375,53451.640625,5390.91015625,3860.760009765625,23384.05078125,8484.0,25631.80078125
2025-02-12,2548.389892578125,38963.69921875,124380.0,44368.55859375,8807.400390625,2255.889892578125,21804.75,6051.97021484375,76171.078125,8042.18994140625,22148.029296875,21857.919921875,54065.71875,5405.64990234375,3874.6201171875,23289.75,8535.2998046875,25563.099609375
2025-02-13,2583.169921875,39461.46875,124850.0,44711.4296875,8764.7001953125,2282.179931640625,22113.25,6115.06982421875,76138.96875,8164.10986328125,22612.01953125,21814.369140625,54160.109375,5500.5,3882.580078125,23399.41015625,8540.0,25698.5
2025-02-14,2591.050048828125,39149.4296875,128219.0,44546.078125,8732.5,2279.97998046875,22196.25,6114.6298828125,75939.2109375,8178.5400390625,22513.419921875,22620.330078125,54077.94140625,5493.39990234375,3877.5,23152.609375,8555.7998046875,25483.19921875
2025-02-17,2610.419921875,39174.25,128869.0,44546.078125,8768.0,2279.97998046875,22196.25,6114.6298828125,75996.859375,8189.1298828125,22798.08984375,22616.23046875,54291.640625,5519.830078125,3904.85009765625,23505.330078125,8505.7998046875,25483.19921875
2025-02-18,2626.81005859375,39270.3984375,128532.0,44556.33984375,8766.7001953125,2290.35009765625,22232.25,6129.580078125,75967.390625,8206.5595703125,22844.5,22976.810546875,54476.73828125,5533.83984375,3925.56005859375,23666.109375,8481.0,25648.80078125
2025-02-19,2671.52001953125,39164.609375,127309.0,44627.58984375,8712.5,2282.4599609375,22250.5,6144.14990234375,75939.1796875,8110.5400390625,22433.630859375,22944.240234375,54096.51171875,5461.169921875,3934.0400390625,23604.080078125,8419.2001953125,25626.19921875
2025-02-20,2654.06005859375,38678.0390625,127601.0,44176.6484375,8663.0,2261.739990234375,22141.75,6117.52001953125,75735.9609375,8122.580078125,22314.650390625,22576.98046875,54303.9296875,5461.02978515625,3927.510009765625,23487.4609375,8322.7998046875,25514.099609375
2025-02-21,2654.580078125,38776.94140625,127128.0,43428.01953125,8659.400390625,2195.35009765625,21679.25,6013.1298828125,75311.0625,8154.509765625,22287.560546875,23477.919921875,53738.75,5474.85009765625,3929.93994140625,23730.25,8296.2001953125,25147.0
2025-02-24,2645.27001953125,38776.94140625,125401.0,43461.2109375,8659.0,2178.27001953125,21420.25,5983.25,74454.40625,8090.990234375,22425.9296875,23341.609375,53704.44921875,5453.759765625,3927.75,23565.310546875,8308.2001953125,25151.30078125
2025-02-25,2630.2900390625,38237.7890625,125980.0,43621.16015625,8668.7001953125,2170.080078125,21149.0,5955.25,74602.1171875,8051.06982421875,22410.26953125,23034.01953125,53050.328125,5447.89990234375,3915.8701171875,23285.720703125,8251.900390625,25204.0
2025-02-26,2641.090087890625,38142.37109375,124769.0,43433.12109375,8731.5,2174.169921875,21187.0,5956.06005859375,74602.1171875,8143.919921875,22794.109375,23787.9296875,53296.7109375,5527.990234375,3908.050048828125,23402.55078125,8240.7001953125,25328.400390625
2025-02-27,2621.75,38256.171875,124799.0,43239.5,8756.2001953125,2139.659912109375,20605.75,5861.56982421875,74612.4296875,8102.52001953125,22550.890625,23718.2890625,52607.609375,5472.56005859375,3921.18994140625,23053.1796875,8268.2001953125,25128.19921875
2025-02-28,2532.780029296875,37155.5,122799.0,43840.91015625,8809.7001953125,2163.070068359375,20919.5,5954.5,73198.1015625,8111.6298828125,22551.4296875,22941.3203125,52325.73046875,5463.5400390625,3895.699951171875,23053.1796875,8172.39990234375,25393.5
2025-03-03,2532.780029296875,37785.46875,122799.0,43191.23828125,8871.2998046875,2102.239990234375,20468.25,5849.72021484375,73085.9375,8199.7099609375,23147.01953125,23006.26953125,52081.58984375,5540.68994140625,3908.919921875,22756.25,8245.7001953125,25001.599609375
2025-03-04,2528.919921875,37331.1796875,122799.0,42520.98828125,8759.0,2079.530029296875,20399.0,5778.14990234375,72989.9296875,8047.919921875,22326.810546875,22941.76953125,52384.71875,5387.31005859375,3890.760009765625,22596.880859375,8198.099609375,24572.0
2025-03-05,2558.1298828125,37418.23828125,123047.0,43006.58984375,8755.7998046875,2100.75,20665.0,5842.6298828125,73730.2265625,8173.75,23081.029296875,23594.2109375,52709.3984375,5489.1201171875,3898.39990234375,22871.900390625,8141.10009765625,24870.80078125
2025-03-06,2576.159912109375,37704.9296875,123358.0,42579.078125,8682.7998046875,2066.550048828125,20089.25,5738.52001953125,74340.09375,8197.669921875,23419.48046875,24369.7109375,52816.4296875,5520.47021484375,3917.06005859375,22715.4296875,8094.7001953125,24584.0
2025-03-07,2563.47998046875,36887.171875,125035.0,42801.71875,8679.900390625,2075.47998046875,20229.75,5770.2001953125,74332.578125,8120.7998046875,23008.939453125,24231.30078125,52839.62890625,5468.41015625,3914.47998046875,22576.0703125,7948.2001953125,24758.80078125
2025-03-10,2570.389892578125,37028.26953125,124519.0,41911.7109375,8600.2001953125,2019.0699462890625,19452.75,5614.56005859375,74115.171875,8047.60009765625,22620.94921875,23783.490234375,51726.87890625,5386.97998046875,3899.070068359375,22459.150390625,7962.2998046875,24380.69921875
2025-03-11,2537.60009765625,36793.109375,123507.0,41433.48046875,8496.0,2023.5899658203125,19399.0,5572.06982421875,74102.3203125,7941.91015625,22328.76953125,23782.140625,51510.6796875,5309.89990234375,3825.830078125,22071.08984375,7890.10009765625,24248.19921875
2025-03-12,2574.820068359375,36819.08984375,123864.0,41350.9296875,8541.0,2026.469970703125,19618.5,5599.2998046875,74029.7578125,7988.9599609375,22676.41015625,23600.310546875,52041.01171875,5359.419921875,3833.070068359375,22278.359375,7786.2001953125,24423.30078125
2025-03-13,2573.639892578125,36790.03125,125637.0,40813.5703125,8542.599609375,1993.68994140625,19249.0,5521.52001953125,73828.90625,7938.2099609375,22567.140625,23462.650390625,51877.12109375,5328.39013671875,3837.52001953125,21961.6796875,7749.10009765625,24203.19921875
2025-03-14,2566.360107421875,37053.1015625,128957.0,41488.19140625,8632.2998046875,2044.0999755859375,19712.0,5638.93994140625,73828.90625,8028.27978515625,22986.8203125,23959.98046875,52484.28125,5404.18017578125,3836.02001953125,21968.05078125,7789.7001953125,24553.400390625
2025-03-17,2610.68994140625,37396.51953125,130834.0,41841.62890625,8680.2998046875,2068.330078125,19831.75,5675.1201171875,74169.953125,8073.97998046875,23154.5703125,24145.5703125,52484.28125,5445.5498046875,3859.360107421875,22118.630859375,7854.10009765625,24785.099609375
2025-03-18,2612.340087890625,37845.421875,131475.0,41581.30859375,8705.2001953125,2049.93994140625,19496.75,5614.66015625,75301.2578125,8114.56982421875,23380.69921875,24740.5703125,52773.3203125,5485.009765625,3894.969970703125,22271.669921875,7860.39990234375,24706.099609375
2025-03-19,2628.6201171875,37751.87890625,132508.0,41964.62890625,8706.7001953125,2082.080078125,19746.75,5675.2900390625,75449.046875,8171.47021484375,23288.060546875,24771.140625,53060.76171875,5507.35986328125,3908.31005859375,21960.830078125,7828.2998046875,25069.19921875
2025-03-20,2637.10009765625,37751.87890625,131955.0,41953.3203125,8702.0,2068.6298828125,19678.5,5662.89013671875,76348.0625,8094.2001953125,22999.150390625,24219.94921875,53100.828125,5450.93017578125,3930.489990234375,22377.259765625,7918.89990234375,25060.19921875
2025-03-21,2643.1298828125,37677.05859375,132345.0,41985.3515625,8646.7998046875,2056.97998046875,19450.810546875,5667.56005859375,76905.5078125,8042.9501953125,22891.6796875,23689.720703125,52672.421875,5423.830078125,3926.449951171875,22209.099609375,7931.2001953125,24968.5
2025-03-24,2632.070068359375,37608.48828125,131321.0,42583.3203125,8638.0,2109.3798828125,20374.25,5767.56982421875,77984.3828125,8022.330078125,22852.66015625,23905.560546875,52674.83984375,5415.7900390625,3936.330078125,22106.640625,7936.89990234375,25304.099609375
2025-03-25,2615.81005859375,37780.5390625,132068.0,42587.5,8663.7998046875,2095.3798828125,20488.5,5776.64990234375,78017.1875,8108.58984375,23109.7890625,23344.25,53203.26171875,5475.080078125,3954.530029296875,22273.189453125,7942.5,25339.5
2025-03-26,2643.93994140625,38027.2890625,132520.0,42454.7890625,8689.599609375,2073.830078125,20116.5,5712.2001953125,77288.5,8030.68017578125,22839.029296875,23483.3203125,52806.890625,5411.68994140625,3963.7099609375,22260.2890625,7999.0,25161.099609375
2025-03-27,2607.14990234375,37799.96875,133149.0,42299.69921875,8666.099609375,2065.699951171875,19990.25,5693.31005859375,77606.4296875,7990.10986328125,22678.740234375,23578.80078125,53477.73828125,5381.080078125,3981.570068359375,21951.759765625,7969.0,25161.099609375
2025-03-28,2557.97998046875,37120.328125,131902.0,41583.8984375,8658.900390625,2023.27001953125,19457.0,5580.93994140625,77414.921875,7916.080078125,22461.51953125,23426.599609375,53172.96875,5331.39990234375,3972.429931640625,21602.890625,7982.0,24759.19921875
2025-03-31,2481.1201171875,35617.55859375,130260.0,42001.76171875,8582.7998046875,2011.9100341796875,19439.5,5611.85009765625,77414.921875,7790.7099609375,22163.490234375,23119.580078125,52484.4296875,5248.39013671875,3972.429931640625,20695.900390625,7843.39990234375,24917.5
2025-04-01,2521.389892578125,35624.48046875,131147.0,41989.9609375,8634.7998046875,2012.239990234375,19604.5,5633.06982421875,76024.5078125,7876.35986328125,22539.98046875,23206.83984375,53337.8984375,5320.2998046875,3968.85009765625,21280.169921875,7925.2001953125,25033.30078125
2025-04-02,2505.860107421875,35725.87109375,131190.0,42225.3203125,8608.5,2045.3599853515625,19758.0,5670.97021484375,76617.4375,7858.830078125,22390.83984375,23202.529296875,53800.9296875,5303.9501953125,3954.2099609375,21298.220703125,7934.5,25307.19921875
2025-04-03,2486.699951171875,34735.9296875,131141.0,40545.9296875,8474.7001953125,1910.550048828125,18675.5,5396.52001953125,76295.359375,7598.97998046875,21717.390625,22849.810546875,54089.28125,5113.27978515625,3942.22998046875,21298.220703125,7859.7001953125,24335.80078125
2025-04-04,2465.419921875,33780.578125,127256.0,38314.859375,8055.0,1827.030029296875,17539.0,5074.080078125,75364.6875,7274.9501953125,20641.720703125,22849.810546875,51452.73046875,4878.31005859375,3825.860107421875,21298.220703125,7667.7998046875,23193.5
2025-04-07,2328.199951171875,31136.580078125,125588.0,37965.6015625,7702.10009765625,1810.1400146484375,17563.25,5062.25,73137.8984375,6927.1201171875,19789.619140625,19828.30078125,50458.3203125,4656.41015625,3540.5,19232.349609375,7343.2998046875,22859.5
2025-04-08,2334.22998046875,33012.578125,123932.0,37645.58984375,7910.5,1760.7099609375,17243.75,4982.77001953125,74227.078125,7100.419921875,20280.259765625,20127.6796875,50316.58984375,4773.64990234375,3469.469970703125,18459.94921875,7510.0,22506.900390625
2025-04-09,2293.699951171875,31714.029296875,127796.0,40608.44921875,7679.5,1913.1600341796875,19288.75,5456.89990234375,73847.1484375,6863.02001953125,19670.880859375,20264.490234375,52527.671875,4622.14013671875,3393.68994140625,17391.759765625,7375.0,23727.0
2025-04-10,2445.06005859375,34609.0,126355.0,39593.66015625,7913.2998046875,1831.3900146484375,18484.5,5268.0498046875,73847.1484375,7126.02001953125,20562.73046875,20681.779296875,51514.8203125,4818.919921875,3577.830078125,19000.029296875,7709.60009765625,23014.900390625
2025-04-11,2432.719970703125,33585.578125,127682.0,40212.7109375,7964.2001953125,1860.199951171875,18807.5,5363.35986328125,75157.2578125,7104.7998046875,20374.099609375,20914.689453125,51498.8984375,4787.22998046875,3512.530029296875,19528.76953125,7646.5,23587.80078125
2025-04-14,2455.889892578125,33982.359375,129454.0,40524.7890625,8134.2998046875,1880.8800048828125,18934.75,5405.97021484375,75157.2578125,7273.1201171875,20954.830078125,21417.400390625,52391.3515625,4911.39013671875,3548.909912109375,19513.08984375,7748.60009765625,23866.5
2025-04-15,2477.409912109375,34267.5390625,129245.0,40368.9609375,8249.099609375,1882.9200439453125,18960.25,5396.6298828125,76734.890625,7335.39990234375,21253.69921875,21466.26953125,52643.0390625,4970.43017578125,3624.719970703125,19857.669921875,7761.7001953125,24067.900390625
2025-04-16,2447.429931640625,33920.3984375,128317.0,39669.390625,8275.599609375,1863.47998046875,18385.25,5275.7001953125,77044.2890625,7329.97021484375,21311.01953125,21056.98046875,53018.5703125,4966.5,3662.449951171875,19468.0,7758.89990234375,24106.80078125
2025-04-17,2470.409912109375,34377.6015625,129650.0,39142.23046875,8275.7001953125,1880.6199951171875,18380.75,5282.7001953125,78553.203125,7285.85986328125,21205.859375,21395.140625,53018.5703125,4935.33984375,3720.330078125,19338.73046875,7819.10009765625,24192.80078125
2025-04-18,2483.419921875,34730.28125,129650.0,39142.23046875,8275.7001953125,1880.6199951171875,18380.75,5282.7001953125,78553.203125,7285.85986328125,21205.859375,21395.140625,53018.5703125,4935.33984375,3720.330078125,19395.029296875,7819.10009765625,24192.80078125
2025-04-21,2488.419921875,34279.921875,129650.0,38170.41015625,8275.7001953125,1840.3199462890625,17922.25,5158.2001953125,79408.5,7285.85986328125,21205.859375,21395.140625,53758.75,4935.33984375,3759.219970703125,19106.19921875,7819.10009765625,24008.900390625
2025-04-22,2486.639892578125,34220.6015625,130464.0,39186.98046875,8328.599609375,1890.280029296875,18385.0,5287.759765625,79595.59375,7326.47021484375,21293.529296875,21562.3203125,54777.83984375,4961.4501953125,3795.409912109375,18793.4296875,7816.7001953125,24306.0
2025-04-23,2525.56005859375,34868.62890625,132216.0,39606.5703125,8403.2001953125,1919.1400146484375,18804.0,5375.85986328125,80116.4921875,7482.35986328125,21961.970703125,22072.619140625,55766.578125,5098.740234375,3832.320068359375,19639.140625,7920.5,24472.69921875
2025-04-24,2522.330078125,35039.1484375,134580.0,40093.3984375,8407.400390625,1957.5899658203125,19322.0,5484.77001953125,79801.4296875,7502.77978515625,22064.509765625,21909.759765625,56382.0,5114.97998046875,3831.919921875,19478.810546875,7968.2001953125,24727.5
2025-04-25,2546.300048828125,35705.73828125,134739.0,40113.5,8415.2998046875,1957.6199951171875,19535.25,5525.2099609375,79212.53125,7536.259765625,22242.44921875,21980.740234375,56720.12109375,5154.1201171875,3823.780029296875,19872.73046875,7968.2001953125,24710.5
2025-04-28,2548.860107421875,35839.98828125,135016.0,40227.58984375,8417.2998046875,1965.550048828125,19528.0,5528.75,80218.3671875,7573.759765625,22271.669921875,21971.9609375,56980.12890625,5170.490234375,3811.800048828125,20034.41015625,7997.10009765625,24798.599609375
2025-04-29,2565.419921875,35839.98828125,135093.0,40527.62109375,8463.5,1976.52001953125,19642.0,5560.830078125,80288.3828125,7555.8701171875,22425.830078125,22008.109375,55613.4296875,5161.89990234375,3805.179931640625,20232.630859375,8070.60009765625,24874.5
2025-04-30,2556.610107421875,36045.37890625,135067.0,40669.359375,8494.900390625,1964.1199951171875,19658.5,5569.06005859375,80242.2421875,7593.8701171875,22496.98046875,22119.41015625,56259.28125,5160.22021484375,3832.510009765625,20235.029296875,8126.2001953125,24841.69921875
2025-05-01,2556.610107421875,36452.30078125,135067.0,40752.9609375,8496.7998046875,1975.8599853515625,19870.75,5604.14013671875,80242.2421875,7593.8701171875,22496.98046875,22119.41015625,56259.28125,5160.22021484375,3832.510009765625,20235.029296875,8145.60009765625,24795.599609375
2025-05-02,2559.7900390625,36830.69140625,135134.0,41317.4296875,8596.400390625,2020.739990234375,20195.25,5686.669921875,80501.9921875,7770.47998046875,23086.650390625,22504.6796875,55811.98828125,5285.18994140625,3845.139892578125,20787.640625,8238.0,25031.5
2025-05-05,2559.7900390625,36830.69140625,133491.0,41218.828125,8596.400390625,2004.260009765625,20055.5,5650.3798828125,80796.84375,7727.93017578125,23344.5390625,22504.6796875,55835.98828125,5283.0498046875,3853.070068359375,20532.990234375,8157.7998046875,24953.5
2025-05-06,2559.7900390625,36830.69140625,133516.0,40829.0,8597.400390625,1983.18994140625,19876.5,5606.91015625,80641.0703125,7696.919921875,23249.650390625,22662.7109375,57349.828125,5263.3798828125,3860.409912109375,20522.58984375,8151.39990234375,24974.69921875
2025-05-07,2573.800048828125,36779.66015625,133398.0,41113.96875,8559.2998046875,1989.6600341796875,19961.0,5631.27978515625,80746.78125,7626.83984375,23115.9609375,22691.880859375,57954.390625,5230.18994140625,3865.3701171875,20546.490234375,8178.2998046875,25161.19921875
2025-05-08,2579.47998046875,36928.62890625,136232.0,41368.44921875,8531.599609375,2026.4100341796875,20148.0,5663.93994140625,80334.8125,7694.43994140625,23352.689453125,22775.919921875,56866.76171875,5288.93994140625,3848.219970703125,20543.400390625,8191.7001953125,25254.099609375
2025-05-09,2577.27001953125,37503.328125,136512.0,41249.37890625,8554.7998046875,2023.0699462890625,20136.75,5659.91015625,79454.46875,7743.75,23499.3203125,22867.740234375,56551.1796875,5309.740234375,3876.159912109375,20915.0390625,8231.2001953125,25357.69921875
2025-05-12,2607.330078125,37644.26171875,136563.0,42410.1015625,8605.0,2092.199951171875,20948.75,5844.18994140625,82429.8984375,7850.10009765625,23566.5390625,23549.4609375,56765.578125,5392.35986328125,3876.159912109375,21129.5390625,8233.5,25532.19921875
2025-05-13,2608.419921875,38183.26171875,138963.0,42140.4296875,8602.900390625,2102.35009765625,21278.0,5886.5498046875,81148.21875,7873.830078125,23638.560546875,23108.26953125,57357.5390625,5416.2099609375,3881.050048828125,21330.140625,8269.0,25616.900390625
2025-05-14,2640.570068359375,38128.12890625,138423.0,42051.05859375,8585.0,2083.800048828125,21392.5,5892.580078125,81330.5625,7836.7900390625,23527.009765625,23640.650390625,57644.94140625,5403.43994140625,3871.050048828125,21782.869140625,8279.599609375,25692.5
2025-05-15,2621.360107421875,37755.51171875,139334.0,42322.75,8633.7998046875,2094.68994140625,21400.25,5916.93017578125,82530.7421875,7853.47021484375,23695.58984375,23453.16015625,57959.71875,5412.080078125,3891.93994140625,21730.25,8297.5,25897.5
2025-05-16,2626.8701171875,37753.71875,139187.0,42654.73828125,8684.599609375,2113.25,21506.0,5958.3798828125,82330.59375,7886.68994140625,23767.4296875,23345.05078125,57987.140625,5427.52978515625,3897.8701171875,21843.689453125,8343.7001953125,25971.900390625
2025-05-19,2603.419921875,37498.62890625,139636.0,42792.0703125,8699.2998046875,2104.429931640625,21527.0,5963.60009765625,82059.421875,7883.6298828125,23934.98046875,23332.720703125,58493.390625,5427.22998046875,3876.199951171875,21523.830078125,8295.099609375,25971.900390625
2025-05-20,2601.800048828125,37529.48828125,140110.0,42677.23828125,8781.099609375,2105.580078125,21447.25,5940.4599609375,81186.4375,7942.419921875,24036.109375,23681.48046875,58311.1484375,5454.64990234375,3882.5,21526.029296875,8343.2998046875,26055.599609375
2025-05-21,2625.580078125,37298.98046875,137881.0,41860.44140625,8786.5,2046.56005859375,21156.75,5844.60986328125,81596.6328125,7910.490234375,24122.400390625,23827.779296875,58568.01171875,5454.4599609375,3882.550048828125,21803.91015625,8386.7998046875,25839.19921875
2025-05-22,2593.669921875,36985.87109375,137273.0,41859.08984375,8739.2998046875,2045.56005859375,21178.25,5842.009765625,80951.9921875,7864.43994140625,23999.169921875,23544.310546875,57894.8203125,5424.47998046875,3880.090087890625,21670.9609375,8348.7001953125,25854.0
2025-05-23,2592.090087890625,37160.46875,137824.0,41603.0703125,8718.0,2039.8499755859375,20975.0,5802.81982421875,81721.078125,7734.39990234375,23629.580078125,23601.259765625,58410.37109375,5326.31005859375,3882.419921875,21652.240234375,8360.900390625,25880.0
2025-05-26,2644.39990234375,37531.53125,138136.0,41603.0703125,8718.0,2039.8499755859375,20975.0,5802.81982421875,82176.453125,7828.1298828125,24027.650390625,23282.330078125,58459.16015625,5395.330078125,3875.60009765625,21536.5703125,8361.0,26098.400390625
2025-05-27,2637.219970703125,37724.109375,139541.0,42343.6484375,8778.099609375,2090.39990234375,21460.5,5921.5400390625,81551.6328125,7826.7900390625,24226.490234375,23381.990234375,58593.828125,5415.4501953125,3896.090087890625,21336.5390625,8407.599609375,26269.0
2025-05-28,2670.14990234375,37722.3984375,138888.0,42098.69921875,8726.0,2067.800048828125,21379.75,5888.5498046875,81312.3203125,7788.10009765625,24038.189453125,23258.310546875,58735.859375,5378.39013671875,3911.919921875,21357.720703125,8396.900390625,26283.5
2025-05-29,2720.639892578125,38432.98046875,138534.0,42215.73046875,8716.5,2074.780029296875,21408.5,5912.169921875,81633.0234375,7779.72021484375,23933.23046875,23573.380859375,58614.41015625,5378.39013671875,3916.840087890625,21347.30078125,8409.7998046875,26210.599609375
2025-05-30,2697.669921875,37965.1015625,137027.0,42270.0703125,8772.400390625,2066.2900390625,21376.75,5911.68994140625,81451.0078125,7751.89013671875,23997.48046875,23289.76953125,57841.69140625,5366.58984375,3894.610107421875,21347.30078125,8434.7001953125,26175.099609375
2025-06-02,2698.969970703125,37470.671875,136787.0,42305.48046875,8774.2998046875,2070.159912109375,21534.5,5935.93994140625,81373.75,7737.2001953125,23930.669921875,23157.970703125,57705.48046875,5355.56005859375,3890.590087890625,21002.7109375,8414.099609375,26389.0
2025-06-03,2698.969970703125,37446.80859375,137546.0,42519.640625,8787.0,2102.97998046875,21706.0,5970.3701171875,80737.5078125,7763.83984375,24091.619140625,23512.490234375,57639.0703125,5375.7001953125,3894.3798828125,21126.9296875,8466.7001953125,26426.599609375
2025-06-04,2770.840087890625,37747.44921875,137002.0,42427.73828125,8801.2998046875,2098.47998046875,21766.5,5970.81005859375,80998.25,7804.669921875,24276.48046875,23654.029296875,57484.51953125,5405.14990234375,3903.8798828125,21618.08984375,8541.7998046875,26329.0
